"ISBN","Grocery-Title","Book-Price","Image-URL-M","Image-URL-S","Image-URL-L"
"BB11","mango fruit","Rs.180  per kg","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21jivLJsAeL._AC_UL320_.jpg","http://images.amazon.com/images/P/0195153448.01.THUMBZZZ.jpg","http://images.amazon.com/images/P/0195153448.01.LZZZZZZZ.jpg"
"AA768","safe guard.","Rs.60 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/2/1225417-1.jpg","http://images.amazon.com/images/P/0671888587.01.THUMBZZZ.jpg",""
"AA767","capri soap..","Rs.65 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1022093-1.jpg","http://images.amazon.com/images/P/0553582909.01.THUMBZZZ.jpg",""
"AA766",".face wash","Rs.350 per pcs","https://www.ponds.com/content/dam/unilever/ponds/pakistan/english/pack_shot/ponds-puredetox-61924855-png.png","",""
"AA765","mouth wash","Rs.300 per pcs","https://cdnprod.mafretailproxy.com/sys-master-root/h83/h83/9842665685022/188678_3.jpg_480Wx480H","",""
"AA764","tooth brush","Rs.130 per pcs","https://cdn.metro-online.pk/dashboard/prod-pic/LHE-01262/12639475-0-M.jpg?5","",""
"AA763","oral b","Rs.230 per pcs","https://static.beautytocare.com/media/catalog/product/cache/global/image/1300x1300/85e4522595efc69f496374d01ef2bf13/o/r/oral-b-complete-plus-mouthwash-toothpaste-75ml.jpg","",""
"AA762","forhans","Rs.190 per pcs","https://www.forhans.com.pk/wp-content/uploads/2020/10/Forhans-Extra-Care-Toothpaste-1-1-300x300_b757dc66da8e323eb766897e9fcfa414.jpg","",""
"AA761","doctor","Rs.150 per pcs","https://cdnprod.mafretailproxy.com/sys-master-root/h18/he9/14130853445662/238636_main.jpg_480Wx480H","",""
"AA760","paradontax","Rs.250 per pcs","https://i-cf65.ch-static.com/content/dam/cf-consumer-healthcare/paradontax/en_PK/assets/Herbal-update/Parodontax_Herbal-Fresh.jpg?auto=format","",""
"AA759","colgate","Rs.200 per pcs","https://cdnprod.mafretailproxy.com/sys-master-root/h7d/h31/9840973905950/37952_3.jpg_480Wx480H","",""
"AA758","toothpaste","####","https://post.healthline.com/wp-content/uploads/2020/12/toothpaste-732x549-thumbnail.jpg","",""
"AA756","wipes","Rs.150 per pcs","https://www.emeds.pk//assets/BlackFriday-produc-Images/pampars%20wipes%2064.jpg","http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg",""
"AA755","capri soap.","Rs.65 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1022093-1.jpg","http://images.amazon.com/images/P/0553582909.01.THUMBZZZ.jpg",""
"AA754","pro level leaks protection luvs","Rs.5990 (40 pcs)","https://images-na.ssl-images-amazon.com/images/I/71NIGGd3dFL._AC_UL600_SR600,600_.jpg","http://images.amazon.com/images/P/0812523873.01.THUMBZZZ.jpg",""
"AA753","pampers baby dry","Rs.900 (16 pcs)","https://www.fatehpharma.com/wp-content/uploads/2020/06/pamper4-16.jpg","http://images.amazon.com/images/P/0440223571.01.THUMBZZZ.jpg",""
"AA752","meijer diaper","Rs.780 (24 pcs)","http://static.meijer.com/Media/007/08820/0070882025153_0_A1C1_0600.png","http://images.amazon.com/images/P/042518630X.01.THUMBZZZ.jpg",""
"AA751","tifal baby diaper","Rs.2180 (96 pcs)","https://static-01.daraz.pk/p/1c68c977375bfdd181d70a14b57ea7b2.jpg","http://images.amazon.com/images/P/0425182908.01.THUMBZZZ.jpg",""
"AA750","molfix","Rs.1100 (24 pcs)","https://cdn.shopify.com/s/files/1/0522/2357/4165/products/8964002315154.jpg?v=1634216590","http://images.amazon.com/images/P/0553582747.01.THUMBZZZ.jpg",""
"AA749","canbebe","Rs.1100 (50 pcs)","https://pictures.grocerapps.com/original/grocerapp-canbebe-diaper-size-1--5e6bea481f9b5.jpeg","http://images.amazon.com/images/P/0671888587.01.THUMBZZZ.jpg",""
"AA748","pamper swaddlers ","Rs.26,165 (136 pcs)","https://m.media-amazon.com/images/I/51qERYM+VML.jpg","http://images.amazon.com/images/P/0553582909.01.THUMBZZZ.jpg",""
"AA747","sheild baby diaper","Rs.2150 (54 pcs)","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1173103-1.jpg","http://images.amazon.com/images/P/067176537X.01.THUMBZZZ.jpg",""
"AA746","diapers","###","https://mominitaly.com/wp-content/uploads/2022/06/diapers-grocery-store-italy-scaled.jpg","http://images.amazon.com/images/P/055321215X.01.THUMBZZZ.jpg",""
"AA744","andalou shaving cream..","Rs.2440 per pcs","http://cdn.shopify.com/s/files/1/0257/0538/1936/products/ANDALOU_PRO_MEN_SHAVE_CREAM.jpg?v=1597798063","http://images.amazon.com/images/P/0671870432.01.THUMBZZZ.jpg",""
"AA743","bold body spray..","Rs.565 per pcs","https://cdn.shopify.com/s/files/1/0276/1110/3366/products/bold4@2x.jpg?v=1641399117","http://images.amazon.com/images/P/1569871213.01.THUMBZZZ.jpg",""
"AA742","proraso shaving cream..","Rs.6440 per pcs","https://m.media-amazon.com/images/I/41ZzjAwXx3S.jpg","http://images.amazon.com/images/P/074322678X.01.THUMBZZZ.jpg",""
"AA741","gillete classic lemon lime pre shave foam..","Rs.880 per pcs","https://m.media-amazon.com/images/I/71s9xfbqzOL._SL1500_.jpg","http://images.amazon.com/images/P/0439095026.01.THUMBZZZ.jpg",""
"AA740","gillete classic sensitive shaving foam.","Rs.650 per pcs","https://esajee.com/media/catalog/product/cache/f6c2c76ea2dfd05ab28cc96edfc1214c/0/0/0033970_84857307___0_5.jpg","http://images.amazon.com/images/P/0061076031.01.THUMBZZZ.jpg",""
"AA739","gillete shaving cream lime","Rs.380 per pcs","https://www.esytolo.com/wp-content/uploads/2020/07/afp-000078330_1.png","http://images.amazon.com/images/P/038078243X.01.THUMBZZZ.jpg",""
"AA738","gillete shaving cream regular","Rs.380 per pcs","https://osiamart.com/image/cache/catalog/cold-drinks/SHAVING/GILLETTE%20REGULAR%20SHAVING%20CREAM%2093GM-600x600.jpg","http://images.amazon.com/images/P/0060168013.01.THUMBZZZ.jpg",""
"AA737","gillete shaving cream","Rs.350 per pcs","https://gradeonemart.pk/wp-content/uploads/2020/08/afp-000078289_1.jpg","http://images.amazon.com/images/P/0449005615.01.THUMBZZZ.jpg",""
"AA736","gillete shaving gel refreshing breeze","Rs.655 per pcs","https://cdn.fishry.com/product/Gillette-Refreshing-Breeze-Shave-Gel--200-ml-065dd4e-my-vitamin-store.png","http://images.amazon.com/images/P/0446310786.01.THUMBZZZ.jpg",""
"AA735","gillete ultra sensitive shaving gel for men","Rs.600 per pcs","https://cdn11.bigcommerce.com/s-dukhrgn8mp/product_images/uploaded_images/gillette-skin-ultra-sensitive-shave-gel-7oz-description-tab-mobile.jpg","http://images.amazon.com/images/P/0375406328.01.THUMBZZZ.jpg",""
"AA734","shaving gels","###","https://images.askmen.com/1080x540/2020/05/27-025208-best_shaving_gels_for_men.jpg","http://images.amazon.com/images/P/3442446937.01.THUMBZZZ.jpg",""
"AA732","eos shea butter shaving cream.","Rs.2750 per pcs","https://m.media-amazon.com/images/I/310Xtwcr4XL.jpg","http://images.amazon.com/images/P/080652121X.01.THUMBZZZ.jpg",""
"AA731","gillete shaving fusion..","Rs.950 (1 pcs)","https://medonline.pk/wp-content/uploads/2020/10/Gillette-Fusion-Manual-Shaving-Razor-1up.jpg","http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg",""
"AA730","gillete shaving sharpedge..","Rs.110 (pack)","https://static-01.daraz.pk/p/65d95b2d13ff1d55ddc7639a85cb5537.jpg","http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg",""
"AA729","gillete shaving foam refreshing breeze","Rs.475 per pcs","https://cdn.shopify.com/s/files/1/0592/3766/2777/products/7702018582075.jpg?v=1652788345","http://images.amazon.com/images/P/3404921038.01.THUMBZZZ.jpg",""
"AA728","gillete shaving foam lemon lime","Rs.550 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1100140-1.jpg","http://images.amazon.com/images/P/0425163091.01.THUMBZZZ.jpg",""
"AA727","gillete sensitive aloe vera shave foam","Rs.790 per pcs","http://cdn.shopify.com/s/files/1/0567/7105/1652/products/61r_Eddr_cL._SL1500.jpg?v=1662475469","http://images.amazon.com/images/P/0345402871.01.THUMBZZZ.jpg",""
"AA726","gillete pro after shave splash","Rs.850 per pcs","https://m.media-amazon.com/images/I/71R5YNiyJOS.jpg","https://www.tazaonline.com/wp-content/uploads/2019/10/pineapple-1.jpg",""
"AA725","gillete classic lemon lime pre shave foam","Rs.880 per pcs","https://m.media-amazon.com/images/I/71s9xfbqzOL._SL1500_.jpg","http://images.amazon.com/images/P/0439095026.01.THUMBZZZ.jpg",""
"AA724","gillete classic sensitive shaving foam","Rs.650 per pcs","https://esajee.com/media/catalog/product/cache/f6c2c76ea2dfd05ab28cc96edfc1214c/0/0/0033970_84857307___0_5.jpg","http://images.amazon.com/images/P/0061076031.01.THUMBZZZ.jpg",""
"AA723","gillete shaving foam regular","Rs.525 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1100142-1.jpg","http://images.amazon.com/images/P/1879384493.01.THUMBZZZ.jpg",""
"AA722","shaving foams","###","https://static-01.daraz.pk/p/5f9a8735368223fa0228eb9203ad9059.jpg","http://images.amazon.com/images/P/0452264464.01.THUMBZZZ.jpg",""
"AA720","gillete shaving fusion.","Rs.950 (1 pcs)","https://medonline.pk/wp-content/uploads/2020/10/Gillette-Fusion-Manual-Shaving-Razor-1up.jpg","http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg",""
"AA719","gillete shaving sharpedge.","Rs.110 (pack)","https://static-01.daraz.pk/p/65d95b2d13ff1d55ddc7639a85cb5537.jpg","http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg",""
"AA718","gillete classic lemon lime pre shave foam.","Rs.880 per pcs","https://m.media-amazon.com/images/I/71s9xfbqzOL._SL1500_.jpg","http://images.amazon.com/images/P/0439095026.01.THUMBZZZ.jpg",""
"AA717","cremo reserve womens shaving cream","Rs.2000 per pcs","https://target.scene7.com/is/image/Target/GUEST_46917c2f-eba1-4d59-95d0-72d2d8c4790b","http://images.amazon.com/images/P/1558746218.01.THUMBZZZ.jpg",""
"AA716","eos shea butter shaving cream","Rs.2750 per pcs","https://m.media-amazon.com/images/I/310Xtwcr4XL.jpg","http://images.amazon.com/images/P/080652121X.01.THUMBZZZ.jpg",""
"AA715","proraso shaving cream","Rs.6440 per pcs","https://m.media-amazon.com/images/I/41ZzjAwXx3S.jpg","http://images.amazon.com/images/P/074322678X.01.THUMBZZZ.jpg",""
"AA714","andalou shaving cream","Rs.2440 per pcs","http://cdn.shopify.com/s/files/1/0257/0538/1936/products/ANDALOU_PRO_MEN_SHAVE_CREAM.jpg?v=1597798063","http://images.amazon.com/images/P/0671870432.01.THUMBZZZ.jpg",""
"AA713","vanicream shaving cream","Rs.2250 per pcs","https://i5.walmartimages.com/asr/443f2434-5082-4682-a714-f82239cd681d_1.3de388d6206513b37b67c4bcbaf03e58.jpeg","http://images.amazon.com/images/P/0374157065.01.THUMBZZZ.jpg",""
"AA712","bliss lemon and sage body butter maximum moisture cream","Rs.400 per pcs","https://houseofrouge.pk/wp-content/uploads/2020/09/Target-Dec2018-11.jpg","http://images.amazon.com/images/P/0060973129.01.THUMBZZZ.jpg",""
"AA711","touchme shaving cream","Rs.100 per pcs","https://static-01.daraz.pk/p/f5a7b81dd200f3b2fbd1462bb35b18fc.jpg","http://images.amazon.com/images/P/0002005018.01.THUMBZZZ.jpg",""
"AA710","shaving creams","###","https://i.pinimg.com/originals/a5/84/47/a58447e3ad48408101014e115090cdf9.jpg","http://images.amazon.com/images/P/0195153448.01.THUMBZZZ.jpg",""
"AA708","andalou shaving cream.","Rs.2440 per pcs","http://cdn.shopify.com/s/files/1/0257/0538/1936/products/ANDALOU_PRO_MEN_SHAVE_CREAM.jpg?v=1597798063","http://images.amazon.com/images/P/0671870432.01.THUMBZZZ.jpg",""
"AA707","bold body spray.","Rs.565 per pcs","https://cdn.shopify.com/s/files/1/0276/1110/3366/products/bold4@2x.jpg?v=1641399117","http://images.amazon.com/images/P/1569871213.01.THUMBZZZ.jpg",""
"AA706","proraso shaving cream.","Rs.6440 per pcs","https://m.media-amazon.com/images/I/41ZzjAwXx3S.jpg","http://images.amazon.com/images/P/074322678X.01.THUMBZZZ.jpg",""
"AA705","nivea men after shave lotion","Rs.2550 per pcs","https://static.beautytocare.com/media/catalog/product/cache/global/image/650x650/85e4522595efc69f496374d01ef2bf13/n/i/nivea-men-protect-care-after-shave-lotion-100ml.jpg","http://images.amazon.com/images/P/0312252617.01.THUMBZZZ.jpg",""
"AA704","nivea men after shave balm pro","Rs.3050 per pcs","https://maquibeauty.com/images/productos/nivea-men-balsamo-after-shave-sensitive-pro-ultra-calming-1-67091.jpeg","http://images.amazon.com/images/P/0671867156.01.THUMBZZZ.jpg",""
"AA703","nivea men sensitive after shaving","Rs.2750 per pcs","https://static.beautytocare.com/media/catalog/product/cache/global/image/85e4522595efc69f496374d01ef2bf13/n/i/nivea-men-sensitive-after-shave-lotion-100ml.jpg","http://images.amazon.com/images/P/8445071777.01.THUMBZZZ.jpg",""
"AA702","gillete shaving fusion","Rs.950 (1 pcs)","https://medonline.pk/wp-content/uploads/2020/10/Gillette-Fusion-Manual-Shaving-Razor-1up.jpg","http://images.amazon.com/images/P/8445071769.01.THUMBZZZ.jpg",""
"AA701","gillete shaving sharpedge","Rs.110 (pack)","https://static-01.daraz.pk/p/65d95b2d13ff1d55ddc7639a85cb5537.jpg","http://images.amazon.com/images/P/8445071408.01.THUMBZZZ.jpg",""
"AA700","gillete shaving blue 3","Rs.420 (3 pcs)","https://medonline.pk/wp-content/uploads/2020/10/Gillette-Blue-3-Shaving-Razor-Bag-Of-3.jpg","http://images.amazon.com/images/P/0553062042.01.THUMBZZZ.jpg",""
"AA699","gillete shaving G2","Rs.360 (3 pcs)","https://static-01.daraz.pk/p/5b2727d0b4af4c77937fd67e64f3f54b.jpg","http://images.amazon.com/images/P/0375509038.01.THUMBZZZ.jpg",""
"AA698","shaving","###","https://images.ctfassets.net/7tfi3razjgvb/us4nMW6zyjSajIK0V3TZL/43eed6b01e89d258210b59e4c63df742/All-Products-SP_2x__1_.png","http://images.amazon.com/images/P/0071416331.01.THUMBZZZ.jpg",""
"AA696","peanut pik.","RS.180 per box","https://i0.wp.com/fairo.pk/wp-content/uploads/2019/08/peek-freans-peanut-pik-half-roll-6.jpg?fit=1025%2C1025&ssl=1","http://images.amazon.com/images/P/1853262404.01.THUMBZZZ.jpg",""
"AA695","butter puff.","Rs.180 per box","https://cdn.shopify.com/s/files/1/0521/9365/7027/products/8964002526239_c52d940b-cc7e-4426-b345-c06eb5d9084f_570x570.jpg?v=1642239140","http://images.amazon.com/images/P/0804106304.01.THUMBZZZ.jpg",""
"AA694","chocolate chip loaded","Rs.150 per box","https://static-01.daraz.pk/p/14f9cb94b7dfb48550172c32a83baea7.png","http://images.amazon.com/images/P/0060177586.01.THUMBZZZ.jpg",""
"AA693","novita","Rs.150 per box","https://cdn.shopify.com/s/files/1/0572/4779/3329/products/Nocitaaa_800x.jpg?v=1639818352","http://images.amazon.com/images/P/0340767936.01.THUMBZZZ.jpg",""
"AA692","craving coconut","Rs.120 per box","https://static-01.daraz.pk/p/34f19a8a3414c03ea5bb82fcebf22884.jpg","http://images.amazon.com/images/P/087113375X.01.THUMBZZZ.jpg",""
"AA691","chai wala biskut","Rs.120 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1184907-1.jpg","http://images.amazon.com/images/P/0966986105.01.THUMBZZZ.jpg",""
"AA690","chocolate chip nuts","Rs.120 per box","https://pictures.grocerapps.com/original/grocerapp-chocolate-chip-nutz-bisconi-60a76432b2fb3.jpeg","http://images.amazon.com/images/P/1569871213.01.THUMBZZZ.jpg",""
"AA689","cocomo milk","Rs.150 per box","http://cdn.shopify.com/s/files/1/0589/6598/3394/products/Untitleddesign_39_1200x1200.png?v=1652006425","http://images.amazon.com/images/P/0394895894.01.THUMBZZZ.jpg",""
"AA688","chocolato","Rs.120 per box","http://cdn.shopify.com/s/files/1/0572/4779/3329/products/BisconniChocolattoBiscuitHalfRoll.jpg?v=1626508059","http://images.amazon.com/images/P/0441783589.01.THUMBZZZ.jpg",""
"AA687","cocomo","Rs.150 per box","https://www.box.com.pk:8184/assets/product/HyMNDtKq6dlrHpD69LH76BeuS8o1Xq5o_1640862844929.jpg","http://images.amazon.com/images/P/1558531025.01.THUMBZZZ.jpg",""
"AA686","bisconni","###","https://yt3.ggpht.com/ytc/AMLnZu89ATf2jMI35ZUW_FuGrmeE644za3l96BdNjBRnSQ=s900-c-k-c0x00ffffff-no-rj","http://images.amazon.com/images/P/0451625889.01.THUMBZZZ.jpg",""
"AA684","novita.","Rs.150 per box","https://cdn.shopify.com/s/files/1/0572/4779/3329/products/Nocitaaa_800x.jpg?v=1639818352","http://images.amazon.com/images/P/0340767936.01.THUMBZZZ.jpg",""
"AA683","saltish","Rs.240 per box","https://gradeonemart.pk/wp-content/uploads/2020/04/6-24-2021-33536-PM.jpg","http://images.amazon.com/images/P/0060938412.01.THUMBZZZ.jpg",""
"AA682","lemon sandwich","Rs.180 per box","https://cdn.shopify.com/s/files/1/0572/4779/3329/products/orgsize_32301-29_1024x.jpg?v=1623840376","http://images.amazon.com/images/P/1414035004.01.THUMBZZZ.jpg",""
"AA681","marie ","Rs.180 per box","https://static-01.daraz.pk/p/8c160dbfc784b6317e512b7266f4e70a.jpg","http://images.amazon.com/images/P/0312970242.01.THUMBZZZ.jpg",""
"AA680","peanut pik","RS.180 per box","https://i0.wp.com/fairo.pk/wp-content/uploads/2019/08/peek-freans-peanut-pik-half-roll-6.jpg?fit=1025%2C1025&ssl=1","http://images.amazon.com/images/P/1853262404.01.THUMBZZZ.jpg",""
"AA679","butter puff","Rs.180 per box","https://cdn.shopify.com/s/files/1/0521/9365/7027/products/8964002526239_c52d940b-cc7e-4426-b345-c06eb5d9084f_570x570.jpg?v=1642239140","http://images.amazon.com/images/P/0804106304.01.THUMBZZZ.jpg",""
"AA678","click biscuit","Rs.180 per box","https://cdn.shopify.com/s/files/1/0521/9365/7027/products/8964002756117_d4ebe49a-b267-4eb3-a909-78561bf39c2f_570x570.jpg?v=1642239093","http://images.amazon.com/images/P/042511774X.01.THUMBZZZ.jpg",""
"AA677","chocolate sandwich","Rs.120 per box","https://freshpicks.pk/wp-content/uploads/2020/08/ezgif.com-webp-to-jpg-61-2.jpg","http://images.amazon.com/images/P/0394743741.01.THUMBZZZ.jpg",""
"AA676","chocolate chip","Rs.90 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1015871-1.jpg","http://images.amazon.com/images/P/0345260317.01.THUMBZZZ.jpg",""
"AA675","sooper biscuit.","Rs.190 per box","http://gomart.pk/image/cache/data/incoming/peek-freans-sooper-6-half-roll-box-gomart-pakistan-1344-500x500.jpeg","http://images.amazon.com/images/P/2070423204.01.THUMBZZZ.jpg",""
"AA674","peek freans","###","https://upload.wikimedia.org/wikipedia/en/thumb/d/d6/Peekfreans_company_logo.png/200px-Peekfreans_company_logo.png","http://images.amazon.com/images/P/0679865691.01.THUMBZZZ.jpg",""
"AA672","wheatable","Rs.140 per box","http://gomart.pk/image/cache/data/incoming/lu-wheatable-regular-family-pack-gomart-pakistan-3190-500x500.jpg","http://images.amazon.com/images/P/0671623249.01.THUMBZZZ.jpg",""
"AA671","butter biscuit","Rs.150 per box","https://freshpicks.pk/wp-content/uploads/2020/08/ezgif.com-webp-to-jpg-40-2.jpg","http://images.amazon.com/images/P/0964778319.01.THUMBZZZ.jpg",""
"AA670","zeera plus","Rs.190 per box","https://i0.wp.com/fairo.pk/wp-content/uploads/2019/09/lu-zeera-plus-snack-packs-6.jpg?fit=1025%2C1025&ssl=1","http://images.amazon.com/images/P/0961769947.01.THUMBZZZ.jpg",""
"AA669","cocunut biscuit","Rs.240 per box","https://www.continentalbiscuits.com.pk/products/coconut_new.png","http://images.amazon.com/images/P/0553280333.01.THUMBZZZ.jpg",""
"AA668","gala biscuit.","Rs.140 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1014555-1.jpg","http://images.amazon.com/images/P/0380715899.01.THUMBZZZ.jpg",""
"AA667","bistiks","Rs.240 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1117892-1.jpg","http://images.amazon.com/images/P/0245542957.01.THUMBZZZ.jpg",""
"AA666","milcolu biscuit","Rs.120 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1159009-1.jpg","http://images.amazon.com/images/P/0156047624.01.THUMBZZZ.jpg",""
"AA665","tuc biscuit.","Rs.190 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1117894-1.jpg","http://images.amazon.com/images/P/0060914068.01.THUMBZZZ.jpg",""
"AA664","nan khatai biscuit","Rs.120 per box","http://gomart.pk/image/cache/data/incoming/lu-nankhatai-biscuit-12-packs-gomart-pakistan-3436-500x500.jpg","http://images.amazon.com/images/P/0440225701.01.THUMBZZZ.jpg",""
"AA663","candy biscuit","Rs.240 per box","https://static-01.daraz.pk/p/f38188b7f23252a00d4f23beec598e3b.jpg","http://images.amazon.com/images/P/0842342702.01.THUMBZZZ.jpg",""
"AA662","lu","###","https://logos.flamingtext.com/Name-Logos/Lu-design-amped-name.png","http://images.amazon.com/images/P/0812523873.01.THUMBZZZ.jpg",""
"AA660","cocomo milk.","Rs.150 per box","http://cdn.shopify.com/s/files/1/0589/6598/3394/products/Untitleddesign_39_1200x1200.png?v=1652006425","http://images.amazon.com/images/P/0394895894.01.THUMBZZZ.jpg",""
"AA659","jam hearts","Rs.180 per box","http://gomart.pk/image/cache/data/incoming/img/p/1/8/0/3/jam-hearts-biscuit-vanilla-half-roll-box-gomart-pakistan-1263-500x500.jpg","http://images.amazon.com/images/P/0440223571.01.THUMBZZZ.jpg",""
"AA658","milcolu ","Rs.120 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1159009-1.jpg","http://images.amazon.com/images/P/042518630X.01.THUMBZZZ.jpg",""
"AA657","nan khatai biscuit.","Rs.120 per box","http://gomart.pk/image/cache/data/incoming/lu-nankhatai-biscuit-12-packs-gomart-pakistan-3436-500x500.jpg","http://images.amazon.com/images/P/0425182908.01.THUMBZZZ.jpg",""
"AA656","oreo biscuit","Rs.200 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1098682-1.jpg","http://images.amazon.com/images/P/0553582747.01.THUMBZZZ.jpg",""
"AA655","candy biscuit.","Rs.240 per box","https://static-01.daraz.pk/p/f38188b7f23252a00d4f23beec598e3b.jpg","http://images.amazon.com/images/P/0671888587.01.THUMBZZZ.jpg",""
"AA654","gala biscuit","Rs.140 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1014555-1.jpg","http://images.amazon.com/images/P/0553582909.01.THUMBZZZ.jpg",""
"AA653","tuc biscuit","Rs.190 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1117894-1.jpg","http://images.amazon.com/images/P/067176537X.01.THUMBZZZ.jpg",""
"AA652","tiger biscuit","Rs.125 per box","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1014119-1.jpg","http://images.amazon.com/images/P/055321215X.01.THUMBZZZ.jpg",""
"AA651","sooper biscuit","Rs.190 per box","http://gomart.pk/image/cache/data/incoming/peek-freans-sooper-6-half-roll-box-gomart-pakistan-1344-500x500.jpeg","http://images.amazon.com/images/P/038078243X.01.THUMBZZZ.jpg",""
"AA650","biscuit","###","https://img.taste.com.au/3a3qvkDb/taste/2016/11/chocolate-and-cream-biscuits-97445-1.jpeg","http://images.amazon.com/images/P/0060168013.01.THUMBZZZ.jpg",""
"AA648",".chicken meat","Rs.550 per kg","https://www.healthbenefitstimes.com/9/uploads/2018/04/Know-about-Chicken-and-health-benefits-702x459.png","http://images.amazon.com/images/P/0245542957.01.THUMBZZZ.jpg",""
"AA647",".habib oil.","Rs.520 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1039919-1.jpg","http://images.amazon.com/images/P/0002005018.01.THUMBZZZ.jpg",""
"AA646",".sella rice","Rs.250 per kg","https://cdn.shopify.com/s/files/1/0487/1484/2262/products/peshawari1kg.jpg?v=1637645394","http://images.amazon.com/images/P/3404921038.01.THUMBZZZ.jpg",""
"AA645",".beef","Rs.1000 per kg","https://pictures.grocerapps.com/original/grocerapp-beef-boneless-cubes--6281d940c7d51.jpeg","http://images.amazon.com/images/P/0380715899.01.THUMBZZZ.jpg",""
"AA644","national pulao masala","Rs.110 per pcs","https://shop.asanhai.pk/public/storage/media/t4W666OvJFI2hV6sZn5A9TnOsb63jH9SptLNzcb6.jpeg","http://images.amazon.com/images/P/3442410665.01.THUMBZZZ.jpg",""
"AA643","national nihari masala","Rs.110 per pcs","http://gomart.pk/image/cache/data/incoming/uploaded_files/product/400x400/national-dehli-nihari-masala-mix-65gms-gomart-pakistan-74-500x500.png","http://images.amazon.com/images/P/3442353866.01.THUMBZZZ.jpg",""
"AA642","national tikka masala","Rs.110 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/i/u/iu1119360-1.jpg","http://images.amazon.com/images/P/3404921038.01.THUMBZZZ.jpg",""
"AA641","national biryani masala","Rs.110 per pcs","https://static-01.daraz.pk/p/f440c06fc0485d2934aa0ee093236a89.jpg","http://images.amazon.com/images/P/0425163091.01.THUMBZZZ.jpg",""
"AA640","national karahi masala","Rs.110 per pcs","https://static-01.daraz.pk/p/e3153a534679b5a6b5be4a7d4a0a2ed4.jpg","http://images.amazon.com/images/P/0345402871.01.THUMBZZZ.jpg",""
"AA639","national qourma masala","Rs.110 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/1/1119369-1.jpg","https://www.tazaonline.com/wp-content/uploads/2019/10/pineapple-1.jpg",""
"AA638","national","###","https://propakistani.pk/wp-content/uploads/2022/01/National-PP.jpg","http://images.amazon.com/images/P/0439095026.01.THUMBZZZ.jpg",""
"AA636","chicken meat.","Rs.550 per kg","https://www.healthbenefitstimes.com/9/uploads/2018/04/Know-about-Chicken-and-health-benefits-702x459.png","http://images.amazon.com/images/P/0245542957.01.THUMBZZZ.jpg",""
"AA635","..habib oil","Rs.520 per pcs","https://media.naheed.pk/catalog/product/cache/49dcd5d85f0fa4d590e132d0368d8132/1/0/1039919-1.jpg","http://images.amazon.com/images/P/0002005018.01.THUMBZZZ.jpg",""
"AA634","sella rice..","Rs.250 per kg","https://cdn.shopify.com/s/files/1/0487/1484/2262/products/peshawari1kg.jpg?v=1637645394","http://images.amazon.com/images/P/3404921038.01.THUMBZZZ.jpg",""
"AA633","beef..","Rs.1000 per kg","https://pictures.grocerapps.com/original/grocerapp-beef-boneless-cubes--6281d940c7d51.jpeg","http://images.amazon.com/images/P/0380715899.01.THUMBZZZ.jpg",""
